UF,Município,Marca Modelo,Ano Fabricação Veículo CRV,Qtd. Veículos
GOIAS,SENADOR CANEDO,I/PORSCHE MACAN T,2024,1.0
GOIAS,SILVANIA,I/PORSCHE BOXSTER,2024,1.0
MARANHAO,SAO LUIS,I/PORSCHE BOXSTER,2024,1.0
MATO GROSSO,CAMPO VERDE,I/PORSCHE 911 CARRERA,2024,1.0
MATO GROSSO,CUIABA,I/PORSCHE 911 CARRERA,2024,1.0
MATO GROSSO,CUIABA,I/PORSCHE CAYENNE CP PHE,2024,1.0
MATO GROSSO,CUIABA,I/PORSCHE MACAN,2024,1.0
MATO GROSSO,PRIMAVERA DO LESTE,I/PORSCHE CAYENNE CP PHE,2024,1.0
MATO GROSSO,PRIMAVERA DO LESTE,I/PORSCHE CAYENNE PHEV,2024,1.0
MATO GROSSO,PRIMAVERA DO LESTE,I/PORSCHE CAYENNE S PHEV,2024,2.0
MATO GROSSO,RONDONOPOLIS,I/PORSCHE BOXSTER,2024,1.0
MATO GROSSO,SINOP,I/PORSCHE 911 CARRERA,2024,1.0
MATO GROSSO,SINOP,I/PORSCHE 911 GT3 RS,2024,1.0
MATO GROSSO,SORRISO,I/PORSCHE MACAN GTS,2024,1.0
MATO GROSSO DO SUL,APARECIDA DO TABOADO,I/PORSCHE 911 CARRERA C,2024,1.0
MATO GROSSO DO SUL,APARECIDA DO TABOADO,I/PORSCHE CAYENNE SCPHEV,2024,1.0
MATO GROSSO DO SUL,BATAGUASSU,I/PORSCHE BOXSTER,2024,1.0
MATO GROSSO DO SUL,CAMPO GRANDE,I/PORSCHE 911 CARRERA,2024,1.0
MATO GROSSO DO SUL,CAMPO GRANDE,I/PORSCHE 911CARRERA GTS,2024,2.0
MATO GROSSO DO SUL,CAMPO GRANDE,I/PORSCHE BOXSTER,2024,1.0
MATO GROSSO DO SUL,CAMPO GRANDE,I/PORSCHE CAYENNE CP PHE,2024,1.0
MATO GROSSO DO SUL,CAMPO GRANDE,I/PORSCHE CAYENNE PHEV,2024,2.0
MATO GROSSO DO SUL,CAMPO GRANDE,I/PORSCHE CAYENNE S CP,2024,1.0
MATO GROSSO DO SUL,CAMPO GRANDE,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,ARAGUARI,I/PORSCHE CAYENNE S CP,2024,1.0
MINAS GERAIS,BARBACENA,I/PORSCHE CAYENNE CP PHE,2024,1.0
MINAS GERAIS,BARBACENA,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 CAR 4GTS,2024,2.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 CAR 4GTS C,2024,2.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 CAR GTS CA,2024,3.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 CARRERA,2024,14.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 CARRERA C,2024,3.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 CARRERA S,2024,2.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 CARRERA SC,2024,2.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 CARRERA T,2024,7.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 GT3 RS,2024,2.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 TARGA 4GTS,2024,5.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 TURBO,2024,1.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911 TURBO S,2024,2.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE 911CARRERA GTS,2024,5.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE BOXSTER,2024,21.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE BOXSTER GTS4.0,2024,7.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE BOXSTER STYLE,2024,5.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE CP PHE,2024,26.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE GT CP,2024,6.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE PHEV,2024,14.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE S,2024,2.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE S CP,2024,3.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE S PHEV,2024,6.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE SCPHEV,2024,14.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE T PHEV,2024,1.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYENNE TCPHEV,2024,3.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYMAN,2024,4.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYMAN GT4 RS,2024,3.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYMAN GTS 4.0,2024,4.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE CAYMAN STYLE,2024,8.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE MACAN,2024,31.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE MACAN E4,2024,4.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE MACAN E4S,2024,5.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE MACAN ETURBO,2024,4.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE MACAN GTS,2024,8.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE MACAN S,2024,8.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE MACAN T,2024,11.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE PANAMERA 4EHYB,2024,3.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE PANAMERA 4SEHY,2024,2.0
MINAS GERAIS,BELO HORIZONTE,I/PORSCHE TAYCAN  4CT,2024,1.0
MINAS GERAIS,BETIM,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,BETIM,I/PORSCHE 911 CARRERA SC,2024,2.0
MINAS GERAIS,BETIM,I/PORSCHE BOXSTER,2024,3.0
MINAS GERAIS,BETIM,I/PORSCHE CAYENNE PHEV,2024,1.0
MINAS GERAIS,BETIM,I/PORSCHE CAYENNE S,2024,1.0
MINAS GERAIS,BRUMADINHO,I/PORSCHE 911CARRERA GTS,2024,1.0
MINAS GERAIS,CAMBUI,I/PORSCHE BOXSTER,2024,1.0
MINAS GERAIS,CAMPOS ALTOS,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,CATAGUASES,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,CONFINS,I/PORSCHE 911CARRERA GTS,2024,1.0
MINAS GERAIS,CONGONHAS,I/PORSCHE BOXSTER,2024,1.0
MINAS GERAIS,CONTAGEM,I/PORSCHE 911 GT3 RS,2024,1.0
MINAS GERAIS,CONTAGEM,I/PORSCHE 911 TARGA 4GTS,2024,1.0
MINAS GERAIS,CONTAGEM,I/PORSCHE 911CARRERA GTS,2024,1.0
MINAS GERAIS,CONTAGEM,I/PORSCHE CAYENNE SCPHEV,2024,1.0
MINAS GERAIS,CONTAGEM,I/PORSCHE MACAN,2024,2.0
MINAS GERAIS,CONTAGEM,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,CURVELO,I/PORSCHE CAYENNE CP PHE,2024,1.0
MINAS GERAIS,DIVINOPOLIS,I/PORSCHE 911 CARRERA C,2024,1.0
MINAS GERAIS,DIVINOPOLIS,I/PORSCHE BOXSTER,2024,1.0
MINAS GERAIS,DIVINOPOLIS,I/PORSCHE MACAN T,2024,1.0
MINAS GERAIS,FORMIGA,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,GOVERNADOR VALADARES,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,GOVERNADOR VALADARES,I/PORSCHE CAYENNE S,2024,1.0
MINAS GERAIS,GOVERNADOR VALADARES,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,GUAXUPE,I/PORSCHE 911CARRERA GTS,2024,1.0
MINAS GERAIS,IPATINGA,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,ITANHANDU,I/PORSCHE 911CARRERA GTS,2024,1.0
MINAS GERAIS,ITANHANDU,I/PORSCHE CAYENNE S PHEV,2024,1.0
MINAS GERAIS,ITAUNA,I/PORSCHE 911CARRERA GTS,2024,1.0
MINAS GERAIS,ITAUNA,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,ITUIUTABA,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,ITUIUTABA,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,JOAO MONLEVADE,I/PORSCHE 911 CAR GTS CA,2024,1.0
MINAS GERAIS,JUIZ DE FORA,I/PORSCHE 911 CARRERA,2024,3.0
MINAS GERAIS,JUIZ DE FORA,I/PORSCHE 911 CARRERA S,2024,1.0
MINAS GERAIS,JUIZ DE FORA,I/PORSCHE BOXSTER,2024,1.0
MINAS GERAIS,JUIZ DE FORA,I/PORSCHE CAYENNE CP PHE,2024,2.0
MINAS GERAIS,JUIZ DE FORA,I/PORSCHE CAYMAN,2024,1.0
MINAS GERAIS,JUIZ DE FORA,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,JUIZ DE FORA,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,JUIZ DE FORA,I/PORSCHE MACAN T,2024,1.0
MINAS GERAIS,LAGOA DA PRATA,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,LAGOA SANTA,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,LAVRAS,I/PORSCHE CAYMAN STYLE,2024,1.0
MINAS GERAIS,MACHADO,I/PORSCHE CAYENNE CP PHE,2024,1.0
MINAS GERAIS,MACHADO,I/PORSCHE MACAN S,2024,1.0
MINAS GERAIS,MARIANA,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,MONTE CARMELO,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,MONTES CLAROS,I/PORSCHE 911 TARGA 4GTS,2024,1.0
MINAS GERAIS,MONTES CLAROS,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,MONTES CLAROS,I/PORSCHE MACAN T,2024,1.0
MINAS GERAIS,MONTES CLAROS,I/PORSCHE PANAMERA 4EHYB,2024,1.0
MINAS GERAIS,MONTES CLAROS,I/PORSCHE PANAMERA 4SEHY,2024,1.0
MINAS GERAIS,MURIAE,I/PORSCHE CAYENNE SCPHEV,2024,1.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE 911 TURBO S,2024,1.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE BOXSTER STYLE,2024,2.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE CAYENNE CP PHE,2024,2.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE CAYENNE PHEV,2024,2.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE CAYENNE SCPHEV,2024,2.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE CAYMAN,2024,1.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE MACAN,2024,3.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE MACAN E4,2024,1.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE MACAN ETURBO,2024,1.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE MACAN S,2024,1.0
MINAS GERAIS,NOVA LIMA,I/PORSCHE MACAN T,2024,1.0
MINAS GERAIS,NOVA PONTE,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,NOVA SERRANA,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,NOVA SERRANA,I/PORSCHE BOXSTER,2024,2.0
MINAS GERAIS,OLIVEIRA,I/PORSCHE BOXSTER STYLE,2024,1.0
MINAS GERAIS,PAPAGAIOS,I/PORSCHE 911 CARRERA C,2024,1.0
MINAS GERAIS,PATOS DE MINAS,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,PATOS DE MINAS,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,PATROCINIO,I/PORSCHE 911 GT3 RS,2024,1.0
MINAS GERAIS,PATROCINIO,I/PORSCHE 911 TARGA 4GTS,2024,1.0
MINAS GERAIS,PATROCINIO,I/PORSCHE CAYENNE CP PHE,2024,2.0
MINAS GERAIS,POCO FUNDO,I/PORSCHE CAYENNE CP PHE,2024,1.0
MINAS GERAIS,POCOS DE CALDAS,I/PORSCHE CAYENNE SCPHEV,2024,1.0
MINAS GERAIS,POCOS DE CALDAS,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,PONTE NOVA,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,SANTA LUZIA,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,SAO GOTARDO,I/PORSCHE BOXSTER GTS4.0,2024,1.0
MINAS GERAIS,SAO GOTARDO,I/PORSCHE MACAN,2024,1.0
MINAS GERAIS,SAO GOTARDO,I/PORSCHE MACAN T,2024,1.0
MINAS GERAIS,SAO JOSE DA LAPA,I/PORSCHE CAYENNE CP PHE,2024,1.0
MINAS GERAIS,SETE LAGOAS,I/PORSCHE 911 CARRERA C,2024,1.0
MINAS GERAIS,SETE LAGOAS,I/PORSCHE CAYENNE CP PHE,2024,1.0
MINAS GERAIS,SETE LAGOAS,I/PORSCHE CAYMAN STYLE,2024,1.0
MINAS GERAIS,SETE LAGOAS,I/PORSCHE MACAN,2024,3.0
MINAS GERAIS,SETE LAGOAS,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,SETE LAGOAS,I/PORSCHE MACAN S,2024,1.0
MINAS GERAIS,TAIOBEIRAS,I/PORSCHE CAYENNE SCPHEV,2024,1.0
MINAS GERAIS,TIMOTEO,I/PORSCHE CAYENNE CP PHE,2024,1.0
MINAS GERAIS,UBA,I/PORSCHE CAYENNE CP PHE,2024,1.0
MINAS GERAIS,UBA,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,UBERABA,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,UBERABA,I/PORSCHE CAYENNE PHEV,2024,1.0
MINAS GERAIS,UBERABA,I/PORSCHE CAYMAN STYLE,2024,1.0
MINAS GERAIS,UBERABA,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE 911 CARRERA,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE 911 CARRERA S,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE 911 CARRERA T,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE 911 TURBO S,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE BOXSTER,2024,2.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE BOXSTER GTS4.0,2024,2.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE BOXSTER STYLE,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE CAYENNE CP PHE,2024,4.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE CAYENNE S CP,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE CAYENNE SCPHEV,2024,3.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE CAYMAN,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE CAYMAN STYLE,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE MACAN,2024,3.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE MACAN GTS,2024,1.0
MINAS GERAIS,UBERLANDIA,I/PORSCHE MACAN T,2024,3.0
MINAS GERAIS,VARGINHA,I/PORSCHE 911 TURBO S,2024,1.0
MINAS GERAIS,VARGINHA,I/PORSCHE CAYENNE CP PHE,2024,2.0
PARA,BELEM,I/PORSCHE 911 CARRERA,2024,2.0
PARA,BELEM,I/PORSCHE CAYENNE CP PHE,2024,2.0
PARA,BELEM,I/PORSCHE CAYENNE GT CP,2024,1.0
PARA,BELEM,I/PORSCHE CAYENNE PHEV,2024,2.0
PARA,BELEM,I/PORSCHE CAYENNE TCPHEV,2024,1.0
PARA,BELEM,I/PORSCHE MACAN,2024,3.0
PARA,BELEM,I/PORSCHE MACAN T,2024,1.0
PARA,CASTANHAL,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARA,PARAUAPEBAS,I/PORSCHE 911 CARRERA,2024,2.0
PARA,SANTAREM,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARA,SANTAREM,I/PORSCHE CAYENNE S CP,2024,1.0
PARAIBA,CABEDELO,I/PORSCHE BOXSTER GTS4.0,2024,1.0
PARAIBA,CABEDELO,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARAIBA,CABEDELO,I/PORSCHE CAYMAN,2024,1.0
PARAIBA,CAJAZEIRAS,I/PORSCHE 911CARRERA GTS,2024,1.0
PARAIBA,CAMPINA GRANDE,I/PORSCHE 911 CARRERA,2024,1.0
PARAIBA,CAMPINA GRANDE,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARAIBA,GUARABIRA,I/PORSCHE CAYMAN,2024,1.0
PARAIBA,JOAO PESSOA,I/PORSCHE 911 CARRERA T,2024,2.0
PARAIBA,JOAO PESSOA,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARAIBA,JOAO PESSOA,I/PORSCHE CAYENNE GT CP,2024,1.0
PARAIBA,JOAO PESSOA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARAIBA,JOAO PESSOA,I/PORSCHE CAYMAN,2024,1.0
PARAIBA,LAGOA SECA,I/PORSCHE MACAN,2024,1.0
PARAIBA,PAULISTA,I/PORSCHE 911 CARRERA C,2024,1.0
PARAIBA,SAO BENTO,I/PORSCHE 911 CARRERA,2024,1.0
PARANA,ALMIRANTE TAMANDARE,I/PORSCHE 911 CARRERA T,2024,1.0
PARANA,APUCARANA,I/PORSCHE 911 CARRERA,2024,2.0
PARANA,APUCARANA,I/PORSCHE MACAN,2024,1.0
PARANA,ARAPONGAS,I/PORSCHE BOXSTER,2024,1.0
PARANA,ARAPONGAS,I/PORSCHE MACAN T,2024,1.0
PARANA,ARAUCARIA,I/PORSCHE 911 CAR GTS CA,2024,1.0
PARANA,ARAUCARIA,I/PORSCHE MACAN,2024,1.0
PARANA,ARAUCARIA,I/PORSCHE MACAN E4,2024,1.0
PARANA,ASSIS CHATEAUBRIAND,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARANA,CAMBE,I/PORSCHE CAYMAN STYLE,2024,1.0
PARANA,CAMPINA GRANDE DO SUL,I/PORSCHE CAYENNE PHEV,2024,1.0
PARANA,CAMPO LARGO,I/PORSCHE 911 CARRERA,2024,1.0
PARANA,CAMPO MOURAO,I/PORSCHE CAYENNE PHEV,2024,1.0
PARANA,CARLOPOLIS,I/PORSCHE 911 TURBO S,2024,1.0
PARANA,CASCAVEL,I/PORSCHE 911 CAR 4GTS C,2024,1.0
PARANA,CASCAVEL,I/PORSCHE 911 CARRERA,2024,3.0
PARANA,CASCAVEL,I/PORSCHE 911 TURBO S,2024,1.0
PARANA,CASCAVEL,I/PORSCHE 911CARRERA GTS,2024,1.0
PARANA,CASCAVEL,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARANA,CASCAVEL,I/PORSCHE CAYMAN,2024,1.0
PARANA,CASCAVEL,I/PORSCHE MACAN,2024,1.0
PARANA,CASTRO,I/PORSCHE 911 CARRERA S,2024,1.0
PARANA,CHOPINZINHO,I/PORSCHE MACAN T,2024,1.0
PARANA,CIANORTE,I/PORSCHE 911 CARRERA T,2024,1.0
PARANA,CIANORTE,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARANA,COLOMBO,I/PORSCHE 911 CARRERA,2024,1.0
PARANA,COLOMBO,I/PORSCHE 911 TARGA 4GTS,2024,1.0
PARANA,COLOMBO,I/PORSCHE 911CARRERA GTS,2024,1.0
PARANA,CURITIBA,I/PORSCHE 911 CAR 4GTS C,2024,2.0
PARANA,CURITIBA,I/PORSCHE 911 CAR GTS CA,2024,3.0
PARANA,CURITIBA,I/PORSCHE 911 CARRERA,2024,15.0
PARANA,CURITIBA,I/PORSCHE 911 CARRERA C,2024,2.0
PARANA,CURITIBA,I/PORSCHE 911 CARRERA S,2024,5.0
PARANA,CURITIBA,I/PORSCHE 911 CARRERA SC,2024,2.0
PARANA,CURITIBA,I/PORSCHE 911 CARRERA T,2024,4.0
PARANA,CURITIBA,I/PORSCHE 911 GT3 RS,2024,1.0
PARANA,CURITIBA,I/PORSCHE 911 TARGA 4GTS,2024,3.0
PARANA,CURITIBA,I/PORSCHE 911 TURBO S,2024,4.0
PARANA,CURITIBA,I/PORSCHE 911 TURBO S CA,2024,1.0
PARANA,CURITIBA,I/PORSCHE 911CARRERA GTS,2024,8.0
PARANA,CURITIBA,I/PORSCHE BOXSTER,2024,21.0
PARANA,CURITIBA,I/PORSCHE BOXSTER GTS4.0,2024,4.0
PARANA,CURITIBA,I/PORSCHE BOXSTER SPD RS,2024,2.0
PARANA,CURITIBA,I/PORSCHE BOXSTER STYLE,2024,4.0
PARANA,CURITIBA,I/PORSCHE CAYENNE CP PHE,2024,15.0
PARANA,CURITIBA,I/PORSCHE CAYENNE GT CP,2024,3.0
PARANA,CURITIBA,I/PORSCHE CAYENNE PHEV,2024,9.0
PARANA,CURITIBA,I/PORSCHE CAYENNE S,2024,2.0
PARANA,CURITIBA,I/PORSCHE CAYENNE S CP,2024,2.0
PARANA,CURITIBA,I/PORSCHE CAYENNE S PHEV,2024,3.0
PARANA,CURITIBA,I/PORSCHE CAYENNE SCPHEV,2024,6.0
PARANA,CURITIBA,I/PORSCHE CAYENNE T PHEV,2024,4.0
PARANA,CURITIBA,I/PORSCHE CAYMAN,2024,1.0
PARANA,CURITIBA,I/PORSCHE CAYMAN GTS 4.0,2024,1.0
PARANA,CURITIBA,I/PORSCHE CAYMAN STYLE,2024,3.0
PARANA,CURITIBA,I/PORSCHE MACAN,2024,15.0
PARANA,CURITIBA,I/PORSCHE MACAN E4,2024,3.0
PARANA,CURITIBA,I/PORSCHE MACAN E4S,2024,2.0
PARANA,CURITIBA,I/PORSCHE MACAN ETURBO,2024,3.0
PARANA,CURITIBA,I/PORSCHE MACAN GTS,2024,5.0
PARANA,CURITIBA,I/PORSCHE MACAN S,2024,8.0
PARANA,CURITIBA,I/PORSCHE MACAN T,2024,6.0
PARANA,CURITIBA,I/PORSCHE PANAMERA 4EHYB,2024,4.0
PARANA,CURITIBA,I/PORSCHE TAYCAN  4CT,2024,1.0
PARANA,DOIS VIZINHOS,I/PORSCHE MACAN,2024,1.0
PARANA,FOZ DO IGUACU,I/PORSCHE 911CARRERA GTS,2024,1.0
PARANA,FOZ DO IGUACU,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARANA,FOZ DO IGUACU,I/PORSCHE CAYENNE GT CP,2024,1.0
PARANA,FOZ DO IGUACU,I/PORSCHE CAYMAN GTS 4.0,2024,1.0
PARANA,FOZ DO IGUACU,I/PORSCHE MACAN T,2024,1.0
PARANA,GOIOERE,I/PORSCHE MACAN,2024,1.0
PARANA,IBIPORA,I/PORSCHE 911 CARRERA,2024,1.0
PARANA,IRATI,I/PORSCHE 911 TURBO,2024,1.0
PARANA,IRATI,I/PORSCHE CAYENNE S,2024,1.0
PARANA,IVAIPORA,I/PORSCHE MACAN GTS,2024,1.0
PARANA,LAPA,I/PORSCHE PANAMERA 4EHYB,2024,1.0
PARANA,LONDRINA,I/PORSCHE 911 CAR 4GTS,2024,1.0
PARANA,LONDRINA,I/PORSCHE 911 CARRERA,2024,2.0
PARANA,LONDRINA,I/PORSCHE 911 TURBO S,2024,1.0
PARANA,LONDRINA,I/PORSCHE 911CARRERA GTS,2024,2.0
PARANA,LONDRINA,I/PORSCHE BOXSTER,2024,3.0
PARANA,LONDRINA,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARANA,LONDRINA,I/PORSCHE CAYENNE PHEV,2024,2.0
PARANA,LONDRINA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARANA,LONDRINA,I/PORSCHE MACAN,2024,1.0
PARANA,LONDRINA,I/PORSCHE MACAN T,2024,3.0
PARANA,MANDIRITUBA,I/PORSCHE BOXSTER,2024,1.0
PARANA,MARINGA,I/PORSCHE 911 CARRERA,2024,2.0
PARANA,MARINGA,I/PORSCHE 911 CARRERA T,2024,1.0
PARANA,MARINGA,I/PORSCHE BOXSTER,2024,5.0
PARANA,MARINGA,I/PORSCHE CAYENNE CP PHE,2024,6.0
PARANA,MARINGA,I/PORSCHE CAYENNE S PHEV,2024,1.0
PARANA,MARINGA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARANA,MARINGA,I/PORSCHE CAYMAN,2024,2.0
PARANA,MARINGA,I/PORSCHE CAYMAN GTS 4.0,2024,1.0
PARANA,MARINGA,I/PORSCHE MACAN,2024,5.0
PARANA,MARINGA,I/PORSCHE MACAN E4,2024,1.0
PARANA,MARINGA,I/PORSCHE MACAN T,2024,1.0
PARANA,NOVA ESPERANCA,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARANA,PARAISO DO NORTE,I/PORSCHE CAYENNE GT CP,2024,1.0
PARANA,PARANAGUA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARANA,PARANAVAI,I/PORSCHE CAYENNE CP PHE,2024,1.0
PARANA,PARANAVAI,I/PORSCHE MACAN S,2024,1.0
PARANA,PATO BRANCO,I/PORSCHE CAYENNE PHEV,2024,1.0
PARANA,PATO BRANCO,I/PORSCHE MACAN,2024,1.0
PARANA,PINHAIS,I/PORSCHE 911 CAR GTS CA,2024,1.0
PARANA,PINHAIS,I/PORSCHE 911 CARRERA,2024,1.0
PARANA,PINHAIS,I/PORSCHE 911 CARRERA T,2024,1.0
PARANA,PINHAIS,I/PORSCHE BOXSTER,2024,2.0
PARANA,PINHAIS,I/PORSCHE CAYENNE S PHEV,2024,2.0
PARANA,PINHAIS,I/PORSCHE CAYMAN,2024,1.0
PARANA,PINHAIS,I/PORSCHE MACAN,2024,1.0
PARANA,PINHAIS,I/PORSCHE MACAN E4,2024,1.0
PARANA,PINHAIS,I/PORSCHE MACAN GTS,2024,1.0
PARANA,PINHAIS,I/PORSCHE MACAN T,2024,1.0
PARANA,PONTA GROSSA,I/PORSCHE 911 CARRERA S,2024,1.0
PARANA,PONTA GROSSA,I/PORSCHE BOXSTER,2024,1.0
PARANA,PONTA GROSSA,I/PORSCHE CAYMAN STYLE,2024,2.0
PARANA,PONTA GROSSA,I/PORSCHE MACAN T,2024,1.0
PARANA,PONTAL DO PARANA,I/PORSCHE BOXSTER,2024,1.0
PARANA,PORECATU,I/PORSCHE CAYENNE S PHEV,2024,1.0
PARANA,REBOUCAS,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARANA,RIO NEGRO,I/PORSCHE MACAN GTS,2024,1.0
PARANA,ROLANDIA,I/PORSCHE MACAN,2024,1.0
PARANA,SABAUDIA,I/PORSCHE CAYENNE SCPHEV,2024,1.0
PARANA,SANTA TEREZINHA DE ITAIPU,I/PORSCHE CAYMAN STYLE,2024,1.0
PARANA,SAO JOSE DOS PINHAIS,I/PORSCHE 911 CARRERA,2024,1.0
PARANA,SAO JOSE DOS PINHAIS,I/PORSCHE 911 CARRERA SC,2024,1.0
PARANA,SAO JOSE DOS PINHAIS,I/PORSCHE CAYENNE CP PHE,2024,2.0
PARANA,SAO JOSE DOS PINHAIS,I/PORSCHE CAYENNE PHEV,2024,1.0
